1302,SATYENDRA KUSHWAHA,Independent,21558,7,21565,S0418
1303,JEEWAN KUMAR,Independent,18489,101,18590,S0418
1304,DILIP KU SINGH,Bahujan Samaj Party,12032,80,12112,S0418
1305,SANJAY KUMAR SAH,Bhartiya Lok Nayak Party,8851,28,8879,S0418
1306,DR. RAVINDRA NATH SHUKLA,Independent,8681,12,8693,S0418
1307,DEVKANT MISHRA,Independent,6162,19,6181,S0418
1308,PRAMOD KUMAR,Independent,5666,2,5668,S0418
1309,PRAKASH MANI TIWARI,Independent,4503,6,4509,S0418
1310,MAHENDRA SINGH ALIAS MAHENDRA RAI,Independent,3920,2,3922,S0418
1311,DILIP KUMAR SINGH,Independent,1947,6,1953,S0418
1312,NOTA,None of the Above,26925,39,26964,S0418
1313,MALAIYARASAN D,Dravida Munnetra Kazhagam,558346,3243,561589,S2214
1314,KUMARAGURU R,All India Anna Dravida Munnetra Kazhagam,505577,2228,507805,S2214
1315,JAGADESAN A,Naam Tamilar Katchi,73098,554,73652,S2214
1316,DEVADASS RAMASAMY,Pattali Makkal Katchi,70633,657,71290,S2214
1317,PRABU C,Independent,4268,7,4275,S2214
1318,BALAKRISHNAN P,Independent,3468,1,3469,S2214
1319,JEEVANRAJ N,Bahujan Samaj Party,3075,21,3096,S2214
1320,MAYILAMPARAI MARI A,Independent,2891,1,2892,S2214
1321,NATTANMAI GUNASEKARANA A.S,Anna Makkal Katchi,2497,8,2505,S2214
1322,KUMARAGURU N,Independent,2226,1,2227,S2214
1323,MURUGESAN M,Independent,2223,2,2225,S2214
1324,SUBRAMANIAN R K,Independent,868,4,872,S2214
1325,ARUL INIYAN A,Independent,772,12,784,S2214
1326,VENKATRAMAN J,Naadaalum Makkal Katchi,687,4,691,S2214
1327,KAMALAKANNAN M,Independent,629,1,630,S2214
1328,GOVINDARAJ S R,Independent,533,25,558,S2214
1329,PALANIYAMMAL S,Desiya Makkal Sakthi Katchi,533,15,548,S2214
1330,SIGAMANI A,Independent,515,27,542,S2214
1331,RAJASEKAR K,Independent,501,10,511,S2214
1332,JAYABAL PM,Independent,473,3,476,S2214
1333,RAJAMANICKAM C,Independent,398,1,399,S2214
1334,NOTA,None of the Above,8351,181,8532,S2214
1335,THANGA TAMILSELVAN,Dravida Munnetra Kazhagam,569110,2383,571493,S2233
1336,TTV DHINAKARAN,Amma Makkal Munnettra Kazagam,289909,2759,292668,S2233
1337,NARAYANASAMY V T,All India Anna Dravida Munnetra Kazhagam,154871,716,155587,S2233
1338,MADHAN,Naam Tamilar Katchi,75495,1339,76834,S2233
1339,PRAKASH P,Independent,6293,5,6298,S2233
1340,PANDIKUMAR S,Independent,3907,60,3967,S2233
1341,AJEETHKUMAR S,Independent,2977,29,3006,S2233
1342,PARAMASIVAN S,Independent,2852,14,2866,S2233
1343,PARTHIBAN G,Independent,2275,2,2277,S2233
1344,JEEVA M,Bahujan Samaj Party,2123,99,2222,S2233
1345,CHARCHIL DURAI P,Humanity for Peace Party,1905,30,1935,S2233
1346,PREMA S,Independent,1225,7,1232,S2233
1347,MANIKANDAN R,Independent,1195,6,1201,S2233
1348,REVATHI K,Independent,1115,13,1128,S2233
1349,MUDIYARASU,All India Youth Development Party,1078,16,1094,S2233
1350,THIAGARAJAN O V,Independent,924,8,932,S2233
1351,VASANTHA SARAVANAN,Independent,803,2,805,S2233
1352,VIJAYAN K,Independent,665,2,667,S2233
1353,SETHUPATHI G,Independent,613,4,617,S2233
1354,JOHNGILBERTRAJ,Independent,598,5,603,S2233
1355,AATHIMUTHUKUMAR M,Independent,587,5,592,S2233
1356,MUTHUKUMAR,Independent,539,4,543,S2233
1357,HARIKRISHNAKUMAR R,Independent,481,5,486,S2233
1358,SATHEESH KUMAR A,Independent,447,6,453,S2233
1359,KUMAR,Independent,376,1,377,S2233
1360,NOTA,None of the Above,11206,130,11336,S2233
1361,ATUL GARG,Bharatiya Janata Party,853036,1134,854170,S2412
1362,DOLLY SHARMA,Indian National Congress,516699,506,517205,S2412
1363,NAND KISHOR PUNDIR,Bahujan Samaj Party,79387,138,79525,S2412
1364,RAVI KUMAR PANCHAL,Independent,1965,1,1966,S2412
1365,ANAND KUMAR,Rashtra Nirman Party,1174,4,1178,S2412
1366,NATTHUSINGH CHAUDHARY,Independent,1159,3,1162,S2412
1367,AURANGJEB,Independent,1120,0,1120,S2412
1368,NAMAHA,Samaj Vikas Kranti Party,1079,1,1080,S2412
1369,AVDESH KUMAR,Independent,1037,6,1043,S2412
1370,POOJA SAXENA,Right to Recall Party,874,4,878,S2412
1371,KAVITA,Independent,772,3,775,S2412
1372,ANSUL GUPTA,Rashtriya Jan Karmath Party,763,1,764,S2412
1373,DHIRENDRA SINGH BHADAURIYA,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),696,4,700,S2412
1374,ABHISHEK PUNDIR,Independent,652,1,653,S2412
1375,NOTA,None of the Above,8195,16,8211,S2412
1376,RAMBHUAL NISHAD,Samajwadi Party,442886,1444,444330,S2438
1377,MANEKA SANJAY GANDHI,Bharatiya Janata Party,399859,1297,401156,S2438
1378,UDRAJ VERMA,Bahujan Samaj Party,162603,422,163025,S2438
1379,ABDUL MABOOD,Apna Desh Party,4295,2,4297,S2438
1380,MOHAMMAD ASIF,Independent,3382,5,3387,S2438
1381,UDAYRAJ VERMA,Independent,2900,9,2909,S2438
1382,GIRISH LAL,Azad Party,2305,6,2311,S2438
1383,DR SHIV SHANKAR INDIAN,Most Backward Classes Of India,2085,5,2090,S2438
1384,JAY PRAKASH,Sardar Patel Siddhant Party,1364,5,1369,S2438
1385,NOTA,None of the Above,8500,13,8513,S2438
1386,RAO INDERJIT SINGH,Bharatiya Janata Party,805161,3175,808336,S079
1387,RAJ BABBAR,Indian National Congress,731696,1561,733257,S079
1388,RAHUL YADAV FAZILPURIA,Jannayak Janta Party,13214,64,13278,S079
1389,VIJAY KHATANA,Bahujan Samaj Party,8900,46,8946,S079
1390,SORAB KHAN,Indian National Lok Dal,4897,20,4917,S079
1391,AJAY KUMAR,Independent,3527,1,3528,S079
1392,ASHOK JANGRA,Independent,3002,3,3005,S079
1393,AZAD SINGH,Independent,2744,1,2745,S079
1394,AKSHAT GAIT,Independent,2549,1,2550,S079
1395,LAL CHAND YADAV,Bharatheeya Jawan Kisan Party,2214,8,2222,S079
1396,SAMAY SINGH,Independent,1885,2,1887,S079
1397,DHARMENDER THAKRAN,Swayam Shashan Party,1402,6,1408,S079
1398,VIJAY YADAV,Jan Sewak Kranti Party,1120,0,1120,S079
1399,ISHWAR SINGH SUTHANI,Peoples Party of India (Democratic),1110,4,1114,S079
1400,COMRADE SARWAN KUMAR GUPTA,Socialist Unity Centre Of India (COMMUNIST),1066,8,1074,S079
1401,VANDNA GULIYA,Right to Recall Party,980,20,1000,S079
1402,SAMPOORN ANAND,Rashtriya Lokswaraj Party,911,4,915,S079
1403,KUSHESHWAR  BHAGAT,Independent,794,0,794,S079
1404,SINGH RAM,Independent,789,2,791,S079
1405,ANWAR,Social Democratic Party Of India,572,6,578,S079
1406,FAUJI JAI KAWAR TYAGI (DIXIT),Independent,469,5,474,S079
1407,AKASH VYAS,Bhartiya Shakti Chetna Party,436,3,439,S079
1408,VISHNU,Independent,436,1,437,S079
1409,NOTA,None of the Above,6377,40,6417,S079
1410,SHRIRANG APPA CHANDU BARNE,Shiv Sena,692101,731,692832,S1333
1411,SANJOG BHIKU WAGHERE PATIL,Shiv Sena (Uddhav Balasaheb Thackrey),595542,675,596217,S1333
1412,MADHAVITAI  NARESH JOSHI,Vanchit Bahujan  Aaghadi,27745,23,27768,S1333
1413,RAJARAM NARAYAN PATIL,Bahujan Samaj Party,13982,21,14003,S1333
1414,ADV JYOTISHWAR VISHNU BHOSALE,Baliraja Party,10874,5,10879,S1333
1415,UMAKANT RAMESHWAR MISHRA,Independent,5029,1,5030,S1333
1416,SANJOG  PATIL,Independent,4828,2,4830,S1333
1417,KAMBLE MARUTI APARAI,Independent,4827,2,4829,S1333
1418,AJAY HANUMANT LONDHE,Independent,4766,1,4767,S1333
1419,SANTOSH UBALE,Bhim Sena,3824,1,3825,S1333
1420,ADHALGE LAXMAN SADASHIV,Independent,3166,1,3167,S1333
1421,SUHAS MANOHAR RANE,Independent,2923,0,2923,S1333
1422,IQBAL IBRAHIM NAWDEKAR,Independent,2899,1,2900,S1333
1423,DADARAO KISAN KAMBLE,Independent,2636,6,2642,S1333
1424,RAHUL NIVRUTTI MADANE,Independent,2279,3,2282,S1333
1425,TUSHAR DIGAMBAR LONDHE,Bahujan Bharat Party,2199,4,2203,S1333
1426,RAHIM MAINUDDIN SAYYAD,Aazad Samaj Party (Kanshi Ram),2148,1,2149,S1333
1427,INDRAJEET D GOND,Independent,2135,0,2135,S1333
1428,SHIVAJI KISAN JADHAV,All India Forward Bloc,1672,4,1676,S1333
1429,YASHWANT VITTHAL PAWAR,Kranti Kari Jai Hind Sena,1634,4,1638,S1333
1430,PRAFUL PANDIT BHOSALE,Independent,1602,1,1603,S1333
1431,RAJENDRA MARUTI KATE,Independent,1417,2,1419,S1333
1432,MAHESH THAKUR,Dharmarajya Paksha,1369,3,1372,S1333
1433,PRASHANT RAMKRISHNA BHAGAT,Bharatheeya Jawan Kisan Party,1283,8,1291,S1333
1434,PANKAJ PRABHAKAR OZARKAR,Akhil Bhartiya Parivar Party,1259,2,1261,S1333
1435,MANOJ BHASKAR GARBADE,Independent,1233,0,1233,S1333
1436,HAJRAT IMAMSAB PATEL,Independent,1093,0,1093,S1333
1437,GOVIND GANGARAM HERODE,Independent,966,0,966,S1333
1438,MADHUKAR DAMODAR THORAT,Independent,905,0,905,S1333
1439,RAFIQUE RASHID QURESHI,Desh Janhit Party,829,0,829,S1333
1440,CHIMAJI DHONDIBA SHINDE,Independent,757,0,757,S1333
1441,ADV RAJU PATIL,Independent,669,1,670,S1333
1442,MUKESH MANOHAR AGARWAL,Independent,546,1,547,S1333
1443,NOTA,None of the Above,16729,31,16760,S1333
1444,RAO RAJENDRA SINGH,Bharatiya Janata Party,608189,9688,617877,S206
1445,ANIL CHOPRA,Indian National Congress,602293,13969,616262,S206
1446,HANUMAN SAHAY,Bahujan Samaj Party,3773,77,3850,S206
1447,RAMSINGH KASANA,Independent,3701,6,3707,S206
1448,DR DASHRATH HINUNIA,Ambedkarite Party of India,2669,12,2681,S206
1449,KAHANVI BOHRA,Independent,1658,53,1711,S206
1450,DR RAM ROOP MEENA ADVOCATE,Independent,1589,15,1604,S206
1451,NEHA SINGH GURJAR,Independent,1378,29,1407,S206
1452,PRAKASH KUMAR SHARMA,Independent,1033,7,1040,S206
1453,AJAY BHAT,Republican Party of India (A),931,17,948,S206
1454,DEVHANS,Independent,924,17,941,S206
1455,DR OM SINGH MEENA SEHARA,Independent,676,58,734,S206
1456,ADITYA PRAKASH SHARMA,Right to Recall Party,650,16,666,S206
1457,YOGI JEETENDRA NATH ADVOCATE,Rashtriya Sawarn Dal,556,6,562,S206
1458,ADVOCATE HARI KISHAN TIWARI,Bheem Tribal Congress,541,4,545,S206
1459,NOTA,None of the Above,7405,114,7519,S206
1460,MALVINDER SINGH KANG,Aam Aadmi Party,312241,976,313217,S196
1461,VIJAY INDER SINGLA,Indian National Congress,301414,957,302371,S196
1462,DR SUBHASH SHARMA,Bharatiya Janata Party,185836,742,186578,S196
1463,PREM SINGH CHANDUMAJRA,Shiromani Akali Dal,117651,285,117936,S196
1464,JASVIR SINGH GARHI,Bahujan Samaj Party,89953,204,90157,S196
1465,KUSHAL PAL SINGH MANN,Shiromani Akali Dal (Amritsar)(Simranjit Singh Mann),24725,106,24831,S196
1466,GAJJAN SINGH,Independent,6164,7,6171,S196
1467,SIMPLE KUMAR,Independent,2962,0,2962,S196
1468,SATPAL,Independent,2294,3,2297,S196
1469,GURMIT SINGH,Independent,2179,3,2182,S196
1470,DHARMINDER SINGH HARMAN,Akhil Bhartiya Parivar Party,2037,6,2043,S196
1471,SUNIL KUMAR,Bhartiya Jan Samman Party,1968,9,1977,S196
1472,ER DALJEET SINGH SAINI,Bharatheeya Jawan Kisan Party,1710,5,1715,S196
1473,KULWINDER SINGH,Democratic Bharatiya Samaj Party,1651,1,1652,S196
1474,SUNAINA,Bhartiya Rashtriya Dal,1621,19,1640,S196
1475,ADV KULWINDER SINGH,Independent,1596,4,1600,S196
1476,MEGH RAJ,Independent,1429,1,1430,S196
1477,HARWINDER KARWAL,Independent,1309,2,1311,S196
1478,DAVINDER SINGH,Independent,1164,11,1175,S196
1479,DARSHAN SINGH,Punjab National Party,1164,8,1172,S196
1480,HANISH SHARMA,Ekam Sanatan Bharat Dal,1072,4,1076,S196
1481,DEEPAK SHARMA,Independent,1012,0,1012,S196
1482,PARMINDER SINGH,Independent,930,0,930,S196
1483,YOG RAJ SAHOTA,Revolutionary Socialist Party,925,0,925,S196
1484,RAMJAAN KHAN,Independent,672,0,672,S196
1485,ROHTASH,Independent,617,2,619,S196
1486,MANDAR SINGH,Independent,555,0,555,S196
1487,KIRAN JAIN,Hindustan Shakti Sena,507,8,515,S196
1488,NOTA,None of the Above,6351,51,6402,S196
1489,DR.K.SUDHAKAR,Bharatiya Janata Party,819588,3031,822619,S1027
1490,M.S. RAKSHA RAMAIAH,Indian National Congress,657489,1670,659159,S1027
1491,MUNIVENKATAPPA M.P,Communist Party of India  (Marxist),4546,11,4557,S1027
1492,MAHADEV. P,Bahujan Samaj Party,4428,12,4440,S1027
1493,RAJANNA,Independent,3759,5,3764,S1027
1494,RAJA REDDY,Independent,3377,4,3381,S1027
1495,KALAVATHI. N,Socialist Unity Centre Of India (COMMUNIST),2736,8,2744,S1027
1496,VALASAPALLI UTAPPA,Independent,2152,10,2162,S1027
1497,VENKATESHMURTHY.V,Uttama Prajaakeeya Party,2015,5,2020,S1027
1498,D. SUDHAKARA,Independent,1678,11,1689,S1027
1499,SUDHAKAR. N,Independent,1581,10,1591,S1027
1500,G N RAVI,Independent,1462,3,1465,S1027
1501,BHASKAR ANKALAMADUGU SHIVAREDDY,Independent,1363,4,1367,S1027
1502,CHANDRASHEKAR. H.C,Independent,1270,12,1282,S1027
1503,MOHITH NARASIMHAMURTHY,Independent,1222,7,1229,S1027
1504,V.N. NARASIMHAMURTHY VADIGERE,Independent,1212,6,1218,S1027
1505,G.N. VENKATESH B.A.L.L.B,Independent,1199,8,1207,S1027
1506,DEVARAJ CORONA WARRIOR,Independent,1168,9,1177,S1027
1507,G SUBRAMANI SHETTY,Karnataka Rashtra Samithi,869,3,872,S1027
1508,DR. M.R. RANGANATHA,Independent,850,7,857,S1027
1509,NAGESH. S,Digvijaya Bharatha Party,843,7,850,S1027
1510,T.R. NARAYANA RAO,Indian Labour Party (Ambedkar Phule),757,5,762,S1027
1511,"C.V.  LOKESH GOWDA, B.E",Independent,691,10,701,S1027
1512,D. CHINNAPPA,Independent,616,3,619,S1027
1513,SANDESH.G,Independent,588,6,594,S1027
1514,NASURULLA,Independent,579,4,583,S1027
1515,K. VENKATESH,Independent,469,5,474,S1027
1516,T VENKATA SIVUDU,Independent,434,6,440,S1027
1517,G N. KODANDAREDDY,Independent,399,2,401,S1027
1518,NOTA,None of the Above,6545,51,6596,S1027
1519,KUNDURU RAGHUVEER,Indian National Congress,772264,12073,784337,S2913
1520,SAIDI REDDY SHANAMPUDI,Bharatiya Janata Party,219606,4826,224432,S2913
1521,KANCHARLA KRISHNA REDDY,Bharat Rashtra Samithi,216681,1736,218417,S2913
1522,JANAIAH NANDIPATI,Telangana Sakalajanula Party,10832,27,10859,S2913
1523,NAGARAJU BANDARU,Independent,7122,6,7128,S2913
1524,ANJAIAH VIRIGINENI,Bahujan Samaj Party,7075,102,7177,S2913
1525,MARAM VENKAT REDDY,Independent,5962,5,5967,S2913
1526,PANUGOTU LALASINGH,Independent,5277,9,5286,S2913
1527,THALARI RAMBABU,Dharma Samaj Party,5028,94,5122,S2913
1528,RAMESH SUNKARA,Independent,3566,3,3569,S2913
1529,POLISHETTY VENKATESHWARLU,Independent,3202,10,3212,S2913
1530,KUKKALA VENKANNA,Independent,2561,5,2566,S2913
1531,CHOLLETI PRABHAKAR,Independent,2482,22,2504,S2913
1532,GOLI SAIDULU,Independent,1770,9,1779,S2913
1533,MARRI NEHEMIAH,Independent,1653,9,1662,S2913
1534,RAVI PALAKURI,Independent,1545,2,1547,S2913
1535,VASKULA MATTAIAH,Marxist Communist Party of India (United),1033,7,1040,S2913
1536,KUNDARAPU SRIKANTH,Independent,940,7,947,S2913
1537,RACHA SUBHADRA REDDY,Socialist Party (India),835,11,846,S2913
1538,LINGAM KRISHNA,Independent,666,0,666,S2913
1539,KINNERA YADAIAH,Independent,654,7,661,S2913
1540,SHIRISHALA SRINAIAH,Independent,513,1,514,S2913
1541,NOTA,None of the Above,5869,217,6086,S2913
1542,ZIA UR REHMAN,Samajwadi Party,570745,416,571161,S248
1543,PARMESHWAR LAL SAINI,Bharatiya Janata Party,448983,684,449667,S248
1544,CHAUDHARY SAULAT ALI,Bahujan Samaj Party,152317,143,152460,S248
1545,WASEEM SO MOH SHAMIM,Independent,3863,1,3864,S248
1546,MOHD WASEEM SO MOHD FAREED,Independent,2077,0,2077,S248
1547,JAYGAMUL ISLAM,Janta Shashan Party,1940,2,1942,S248
1548,ANUJ VARSHNEY,Independent,1674,3,1677,S248
1549,MAHANDRA SINGH,Independent,1291,3,1294,S248
1550,SANTOSH,Kisan Kranti Dal,1201,3,1204,S248
1551,DR RASHID,Peace Party,1059,1,1060,S248
1552,TAUFIK AHAMAD,Independent,722,1,723,S248
1553,PAVAN KUMAR,Log Party,636,1,637,S248
1554,NOTA,None of the Above,7213,4,7217,S248
1555,BALRAM NAIK PORIKA,Indian National Congress,608505,4269,612774,S2916
1556,KAVITHA MALOTH,Bharat Rashtra Samithi,262416,1193,263609,S2916
1557,PROFESSOR. AZMEERA SEETARAM NAIK,Bharatiya Janata Party,108775,1669,110444,S2916
1558,ARUN KUMAR MYPATHI,All India Forward Bloc,38252,884,39136,S2916
1559,RAGHU VARMA JATOTHU,Alliance of Democratic Reforms Party,11879,14,11893,S2916
1560,DURGA PALVANCHA,Independent,10112,7,10119,S2916
1561,KONETI SUJATHA,Bahujan Samaj Party,8058,35,8093,S2916
1562,ANIL KUMAR BODA,Independent,6419,12,6431,S2916
1563,CHANDA LINGAIAH,Independent,5075,25,5100,S2916
1564,MOKALLA MURALIKRISHNA,Independent,4056,6,4062,S2916
1565,SOYAM KANNA RAJU,Gondvana Gantantra Party,3727,28,3755,S2916
1566,BANOTH PREM NAYAK [BPN],Independent,3707,5,3712,S2916
1567,PAYAM.SINGARAJU,Independent,3192,4,3196,S2916
1568,PADIGA YARRAIAH,Independent,2873,14,2887,S2916
1569,DV NAIK,Independent,2780,1,2781,S2916
1570,GUGULOTH SHEKAR NAIK,Independent,2533,9,2542,S2916
1571,RAVVA. BHADRAMMA,Dharma Samaj Party,2234,10,2244,S2916
1572,SODE VENKATESWARLU,Gondwana Dandkaranya Party,2154,18,2172,S2916
1573,BANOTH LINGYA NAIK,Independent,1712,3,1715,S2916
1574,BODA PRASHANTH,Independent,1588,2,1590,S2916
1575,BURKA KRISHNAVENI,Socialist Party (India),1438,10,1448,S2916
1576,BANOTHU LINGANNA,Blue India Party,1367,0,1367,S2916
1577,VANKUDOTHU RAVI KUMAR (RAVANNA),Telangana Jaghir Party,1117,8,1125,S2916
1578,NOTA,None of the Above,6511,80,6591,S2916
1579,K. RAJASHEKAR BASAVARAJ HITNAL,Indian National Congress,661921,1590,663511,S108
1580,DR . BASAVARAJ. K. SHARANAPPA,Bharatiya Janata Party,614866,2288,617154,S108
1581,MALLIKARJUN HADAPAD,Independent,7310,4,7314,S108
1582,SHANKARA,Bahujan Samaj Party,7031,12,7043,S108
1583,KARADI BASAVARAJ,Independent,5868,9,5877,S108
1584,RUKMINI,Independent,5279,3,5282,S108
1585,SURESH. GOUDA MUNDINAMANE,Independent,4641,1,4642,S108
1586,NAGARAJ KALAL,Independent,1992,2,1994,S108
1587,KALAPPA YACHRAPPA BADIGER VISHWAKARMA,Independent,1967,15,1982,S108
1588,PA.YA. GANESH,Independent,1892,3,1895,S108
1589,HANAMESH . S . H. SHAKHAPUR,Independent,1247,1,1248,S108
1590,KAREEMPASHA GACHCHINMANI.,Independent,1233,5,1238,S108
1591,ANNOJI RAO. G,Sarva Janata Party,1113,4,1117,S108
1592,SHARANAPPA,Socialist Unity Centre Of India (COMMUNIST),1097,9,1106,S108
1593,NIRUPADI K GOMARSI,Karnataka Rashtra Samithi,891,9,900,S108
1594,RAMZANBEE,All India Ulama Congress,800,6,806,S108
1595,D DURGA PRASAD BYATARAYANAJI,Challengers Party,798,1,799,S108
1596,C. SHARANA BASAPPA,Republican Party of India (Karnataka),770,6,776,S108
1597,IMAMSAB JANGLISAB MULLA,Independent,728,5,733,S108
1598,NOTA,None of the Above,3496,23,3519,S108
1599,GODAM NAGESH,Bharatiya Janata Party,558936,9232,568168,S291
1600,ATHRAM SUGUNA,Indian National Congress,472333,5183,477516,S291
1601,ATHRAM SAKKU,Bharat Rashtra Samithi,136463,837,137300,S291
1602,MALOTHU SYAMLAL NAYAK,Alliance of Democratic Reforms Party,7489,10,7499,S291
1603,MESRAM JANGUBAPU,Bahujan Samaj Party,6689,55,6744,S291
1604,RATHOD SUBASH,Independent,6434,94,6528,S291
1605,BUKYA JAIVANTH RAO,Independent,6427,19,6446,S291
1606,CHAVAN SUDHARSHAN,Anna YSR Congress Party,4618,26,4644,S291
1607,GANGADEVI MESRAM,Dharma Samaj Party,3445,23,3468,S291
1608,N. TIRUPATI,Vidhyarthula Rajakiya Party,2284,8,2292,S291
1609,KODAPA VAMAN RAO,Gondwana Dandkaranya Party,1677,8,1685,S291
1610,GEDAM. SAGAR,India Praja Bandhu Party,1537,8,1545,S291
1611,NOTA,None of the Above,11650,112,11762,S291
1612,DR.KALANIDHI VEERASWAMY,Dravida Munnetra Kazhagam,495733,1600,497333,S222
1613,R. MANOHAR,All India Anna Dravida Munnetra Kazhagam,157631,480,158111,S222
1614,R.C. PAUL KANAGARAJ,Bharatiya Janata Party,112628,690,113318,S222
1615,AMUDINI,Naam Tamilar Katchi,95715,239,95954,S222
1616,SARAH FATHIMA,Independent,5899,24,5923,S222
1617,E. IQBAL,Bahujan Samaj Party,3471,15,3486,S222
1618,MOORTHY. V,Independent,3131,6,3137,S222
1619,SURIYAMUTHU,Independent,976,2,978,S222
1620,C. SENAPATHI,Independent,850,0,850,S222
1621,DILLI GANESH. E,Independent,735,1,736,S222
1622,U. VENKATESH,Independent,709,5,714,S222
1623,M. ZION RAJ,Independent,696,1,697,S222
1624,A. AJITHKUMAR,Thakkam Katchi,671,2,673,S222
1625,J. SEBASTIN,Socialist Unity Centre Of India (COMMUNIST),586,2,588,S222
1626,AKSHAY,Naadaalum Makkal Katchi,563,3,566,S222
1627,B. BALAMURUGAN,Independent,485,3,488,S222
1628,K.PALANIAPPAN,Independent,460,2,462,S222
1629,R. SENTHIL KUMAR,Independent,457,0,457,S222
1630,MATHANKUMAR. G,Independent,390,0,390,S222
1631,P. JAYASELAN,Independent,386,0,386,S222
1632,M. KOLANJI,Independent,361,1,362,S222
1633,B. ZAKIR HUSSAIN,Independent,354,1,355,S222
1634,P. UMADEVI,Independent,346,0,346,S222
1635,K.C.JAYAPRAKASH,Independent,334,0,334,S222
1636,C. SRIDHAR,Independent,307,0,307,S222
1637,T. MANOHARAN,Independent,293,0,293,S222
1638,K. SAMPATH,Independent,268,1,269,S222
1639,D. SRINIVASAN,Independent,260,1,261,S222
1640,S. RAVIKUMAR,Republican Party of India  (Sivaraj),258,1,259,S222
1641,T. KAVIYARASU,Independent,250,2,252,S222
1642,SATHISH. B,Independent,245,1,246,S222
1643,R.VINAYAGAMOORTHY,Independent,206,0,206,S222
1644,D. KABILAN,Independent,203,6,209,S222
1645,P. MARIMUTHU,Independent,171,1,172,S222
1646,V.MADHAN MOHAN,Independent,163,0,163,S222
1647,NOTA,None of the Above,13139,69,13208,S222
1648,DR. MAHESH SHARMA,Bharatiya Janata Party,855413,2416,857829,S2413
1649,DR. MAHENDRA SINGH NAGAR,Samajwadi Party,297697,660,298357,S2413
1650,RAJENDRA SINGH SOLANKI,Bahujan Samaj Party,250962,653,251615,S2413
1651,BHIM PRAKASH JIGYASU,Viro Ke Vir Indian Party,3873,2,3875,S2413
1652,MOHD. MUMTAJ AALAM,Independent,2818,3,2821,S2413
1653,SHIVAM ASHUTOSH,Independent,2637,4,2641,S2413
1654,MANISH KUMAR DWIVEDI,Akhil Bhartiya Parivar Party,1769,3,1772,S2413
1655,KISHOR SINGH,National Party,1739,28,1767,S2413
1656,MAHKAR SINGH,Independent,1118,6,1124,S2413
1657,KM. SHALU,Loktantrik Janshakti Party,1020,30,1050,S2413
1658,PARAG KAUSHIK,Independent,945,1,946,S2413
1659,NARESH NAUTIYAL,Bhartiya Rashtriya Jansatta,931,10,941,S2413
1660,RAN SINGH DUDEE,Super Power India Party,905,3,908,S2413
1661,RAJEEV MISHRA,Jai Hind National Party,642,15,657,S2413
1662,NARAVEDASHVAR,Subhashwadi Bhartiya Samajwadi Party (Subhas Party),615,2,617,S2413
1663,NOTA,None of the Above,10286,38,10324,S2413
1664,PRIYANKA SATISH JARKIHOLI,Indian National Congress,710823,2638,713461,S101
1665,ANNASAHEB SHANKAR JOLLE,Bharatiya Janata Party,618168,4459,622627,S101
1666,KALLOLIKAR SHAMBHU KRISHNA,Independent,25351,115,25466,S101
1667,SAMMED SARADAR VARDHAMANE,Independent,5351,2,5353,S101
1668,SHRENIK ANNASAHEB JANGATE,Independent,5179,2,5181,S101
1669,APPASAHEB SHRIPATI KURANE,Sarva Janata Party,4635,19,4654,S101
1670,VILAS MANNUR,Independent,4143,7,4150,S101
